DateTime,ph,Normalized
5/14/2022 18:15,8.618793745,0.965150475
5/14/2022 18:30,8.598644825,0.962894157
5/14/2022 18:45,8.588495905,0.96175766
5/14/2022 19:00,8.568346984,0.959501342
5/14/2022 19:15,8.548198064,0.957245024
5/14/2022 19:30,8.528049144,0.954988706
5/14/2022 19:45,8.497900223,0.951612567
5/14/2022 20:00,8.477751303,0.949356249
5/14/2022 20:15,8.457602383,0.947099931
5/14/2022 20:30,8.437453462,0.944843613
5/14/2022 20:45,8.407304542,0.941467474
5/14/2022 21:00,8.397155622,0.940330977
5/14/2022 21:15,8.377006701,0.938074659
5/14/2022 21:30,8.366857781,0.936938161
5/14/2022 21:45,8.346708861,0.934681843
5/14/2022 22:00,8.33655994,0.933545346
5/14/2022 22:15,8.32641102,0.932408849
5/14/2022 22:30,8.3162621,0.931272352
5/14/2022 22:45,8.306113179,0.930135854
5/14/2022 23:00,8.295964259,0.928999357
5/14/2022 23:15,8.285815339,0.92786286
5/14/2022 23:30,8.285666418,0.927846183
5/14/2022 23:45,8.275517498,0.926709686
5/15/2022 0:00,8.275368578,0.92669301
5/15/2022 0:15,8.265219657,0.925556513
5/15/2022 0:30,8.265070737,0.925539836
5/15/2022 0:45,8.254921817,0.924403339
5/15/2022 1:00,8.254772897,0.924386663
5/15/2022 1:15,8.254623976,0.924369986
5/15/2022 1:30,8.254475056,0.92435331
5/15/2022 1:45,8.244326136,0.923216813
5/15/2022 2:00,8.244177215,0.923200136
5/15/2022 2:15,8.244028295,0.92318346
5/15/2022 2:30,8.243879375,0.923166783
5/15/2022 2:45,8.243730454,0.923150107
5/15/2022 3:00,8.243581534,0.92313343
5/15/2022 3:15,8.233432614,0.921996933
5/15/2022 3:30,8.233283693,0.921980257
5/15/2022 3:45,8.233134773,0.92196358
5/15/2022 4:00,8.232985853,0.921946904
5/15/2022 4:15,8.232836932,0.921930228
5/15/2022 4:30,8.232688012,0.921913551
5/15/2022 4:45,8.232539092,0.921896875
5/15/2022 5:00,8.232390171,0.921880198
5/15/2022 5:15,8.232241251,0.921863522
5/15/2022 5:30,8.232092331,0.921846846
5/15/2022 5:45,8.23194341,0.921830169
5/15/2022 6:00,8.23179449,0.921813493
5/15/2022 6:15,8.23164557,0.921796816
5/15/2022 6:30,8.241496649,0.922899961
5/15/2022 6:45,8.251347729,0.924003105
5/15/2022 7:00,8.251198809,0.923986429
5/15/2022 7:15,8.261049888,0.925089573
5/15/2022 7:30,8.260900968,0.925072897
5/15/2022 7:45,8.270752048,0.926176041
5/15/2022 8:00,8.290603127,0.928399006
5/15/2022 8:15,8.300454207,0.929502151
5/15/2022 8:30,8.310305287,0.930605295
5/15/2022 8:45,8.320156366,0.93170844
5/15/2022 9:00,8.330007446,0.932811584
5/15/2022 9:15,8.339858526,0.933914729
5/15/2022 9:30,8.359709605,0.936137694
5/15/2022 9:45,8.379560685,0.938360659
5/15/2022 10:00,8.389411765,0.939463803
5/15/2022 10:15,8.409262844,0.941686769
5/15/2022 10:30,8.429113924,0.943909734
5/15/2022 10:45,8.448965004,0.946132699
5/15/2022 11:00,8.458816083,0.947235844
5/15/2022 11:15,8.468667163,0.948338988
5/15/2022 11:30,8.488518243,0.950561953
5/15/2022 11:45,8.498369322,0.951665098
5/15/2022 12:00,8.518220402,0.953888063
5/15/2022 12:15,8.528071482,0.954991207
5/15/2022 12:30,8.537922561,0.956094352
5/15/2022 12:45,8.557773641,0.958317317
5/15/2022 13:00,8.567624721,0.959420461
5/15/2022 13:15,8.5774758,0.960523606
5/15/2022 13:30,8.58732688,0.96162675
5/15/2022 13:45,8.59717796,0.962729895
5/15/2022 14:00,8.617029039,0.96495286
5/15/2022 14:15,8.616880119,0.964936184
5/15/2022 14:30,8.626731199,0.966039328
5/15/2022 14:45,8.626582278,0.966022652
5/15/2022 15:00,8.626433358,0.966005975
5/15/2022 15:15,8.626284438,0.965989299
5/15/2022 15:30,8.636135517,0.967092443
5/15/2022 15:45,8.635986597,0.967075767
5/15/2022 16:00,8.635837677,0.96705909
5/15/2022 16:15,8.625688757,0.965922593
5/15/2022 16:30,8.615539836,0.964786096
5/15/2022 16:45,8.615390916,0.964769419
5/15/2022 17:00,8.595241996,0.962513101
5/15/2022 17:15,8.595093075,0.962496425
5/15/2022 17:30,8.584944155,0.961359928
5/15/2022 17:45,8.574795235,0.960223431
5/15/2022 18:00,8.554646314,0.957967112
5/15/2022 18:15,8.534497394,0.955710794
5/15/2022 18:30,8.524348474,0.954574297
5/15/2022 18:45,8.514199553,0.9534378
5/15/2022 19:00,8.494050633,0.951181482
5/15/2022 19:15,8.463901713,0.947805343
5/15/2022 19:30,8.453752792,0.946668846
5/15/2022 19:45,8.433603872,0.944412528
5/15/2022 20:00,8.413454952,0.94215621
5/15/2022 20:15,8.393306031,0.939899891
5/15/2022 20:30,8.373157111,0.937643573
5/15/2022 20:45,8.353008191,0.935387255
5/15/2022 21:00,8.34285927,0.934250758
5/15/2022 21:15,8.32271035,0.93199444
5/15/2022 21:30,8.31256143,0.930857943
5/15/2022 21:45,8.302412509,0.929721446
5/15/2022 22:00,8.292263589,0.928584948
5/15/2022 22:15,8.282114669,0.927448451
5/15/2022 22:30,8.271965748,0.926311954
5/15/2022 22:45,8.261816828,0.925175457
5/15/2022 23:00,8.261667908,0.92515878
5/15/2022 23:15,8.251518987,0.924022283
5/15/2022 23:30,8.251370067,0.924005607
5/15/2022 23:45,8.241221147,0.922869109
5/16/2022 0:00,8.241072226,0.922852433
5/16/2022 0:15,8.240923306,0.922835757
5/16/2022 0:30,8.240774386,0.92281908
5/16/2022 0:45,8.230625465,0.921682583
5/16/2022 1:00,8.230476545,0.921665906
5/16/2022 1:15,8.230327625,0.92164923
5/16/2022 1:30,8.230178704,0.921632554
5/16/2022 1:45,8.230029784,0.921615877
5/16/2022 2:00,8.229880864,0.921599201
5/16/2022 2:15,8.219731943,0.920462704
5/16/2022 2:30,8.219583023,0.920446027
5/16/2022 2:45,8.219434103,0.920429351
5/16/2022 3:00,8.219285182,0.920412674
5/16/2022 3:15,8.219136262,0.920395998
5/16/2022 3:30,8.218987342,0.920379322
5/16/2022 3:45,8.218838421,0.920362645
5/16/2022 4:00,8.218689501,0.920345969
5/16/2022 4:15,8.218540581,0.920329292
5/16/2022 4:30,8.21839166,0.920312616
5/16/2022 4:45,8.21824274,0.92029594
5/16/2022 5:00,8.21809382,0.920279263
5/16/2022 5:15,8.217944899,0.920262587
5/16/2022 5:30,8.217795979,0.92024591
5/16/2022 5:45,8.217647059,0.920229234
5/16/2022 6:00,8.217498138,0.920212557
5/16/2022 6:15,8.217349218,0.920195881
5/16/2022 6:30,8.217200298,0.920179205
5/16/2022 6:45,8.227051378,0.921282349
5/16/2022 7:00,8.236902457,0.922385494
5/16/2022 7:15,8.246753537,0.923488638
