DateTime,turbidity,Normalized
05/14/2022 09:15,1.515,0.000416487
05/14/2022 09:30,1.455,0.000399993
05/14/2022 09:45,1.23,0.000338138
05/14/2022 10:00,1.07,0.000294153
05/14/2022 10:15,1.12,0.000307898
05/14/2022 10:30,1.24,0.000340887
05/14/2022 10:45,1.265,0.00034776
05/14/2022 11:00,0.84,0.000230924
05/14/2022 11:15,1.09,0.000299651
05/14/2022 11:30,1.35,0.000371127
05/14/2022 11:45,1.41,0.000387622
05/14/2022 12:00,1.635,0.000449477
05/14/2022 12:15,1.18,0.000324393
05/14/2022 12:30,0.875,0.000240546
05/14/2022 12:45,0.91,0.000250167
05/14/2022 13:00,1.1,0.0003024
05/14/2022 13:15,2.395,0.000658407
05/14/2022 13:30,1.14,0.000313396
05/14/2022 13:45,2.34,0.000643287
05/14/2022 14:00,1.83,0.000503084
05/14/2022 14:15,1.38,0.000379375
05/14/2022 14:30,1.44,0.000395869
05/14/2022 14:45,1.875,0.000515455
05/14/2022 15:00,2.505,0.000688647
05/14/2022 15:15,1.165,0.000320269
05/14/2022 15:30,1.375,0.000378
05/14/2022 15:45,1.24,0.000340887
05/14/2022 16:00,1.585,0.000435731
05/14/2022 16:15,1.33,0.000365629
05/14/2022 16:30,0.99,0.00027216
05/14/2022 16:45,2.12,0.000582807
05/14/2022 17:00,2.26,0.000621295
05/14/2022 17:15,1.18,0.000324393
05/14/2022 17:30,1.17,0.000321644
05/14/2022 17:45,1.685,0.000463222
05/14/2022 18:00,1.335,0.000367004
05/14/2022 18:15,1.99,0.000547069
05/14/2022 18:30,1.55,0.000426109
05/14/2022 18:45,3.92,0.001077644
05/14/2022 19:00,1.22,0.000335389
05/14/2022 19:15,1.125,0.000309273
05/14/2022 19:30,1.195,0.000328516
05/14/2022 19:45,1.06,0.000291404
05/14/2022 20:00,1.58,0.000434356
05/14/2022 20:15,1.86,0.000511331
05/14/2022 20:30,1.29,0.000354633
05/14/2022 20:45,0.995,0.000273535
05/14/2022 21:00,1.155,0.00031752
05/14/2022 21:15,1.07,0.000294153
05/14/2022 21:30,1.61,0.000442604
05/14/2022 21:45,1.32,0.00036288
05/14/2022 22:00,1.12,0.000307898
05/14/2022 22:15,1.38,0.000379375
05/14/2022 22:30,1.56,0.000428858
05/14/2022 22:45,1.405,0.000386247
05/14/2022 23:00,1.005,0.000276284
05/14/2022 23:15,1.12,0.000307898
05/14/2022 23:30,1.18,0.000324393
05/14/2022 23:45,1.06,0.000291404
05/15/2022 00:00,2.485,0.000683149
05/15/2022 00:15,1.285,0.000353258
05/15/2022 00:30,0.93,0.000255666
05/15/2022 00:45,1.295,0.000356007
05/15/2022 01:00,1.385,0.000380749
05/15/2022 01:15,1.21,0.00033264
05/15/2022 01:30,1.06,0.000291404
05/15/2022 01:45,0.97,0.000266662
05/15/2022 02:00,1.35,0.000371127
05/15/2022 02:15,1.115,0.000306524
05/15/2022 02:30,1.02,0.000280407
05/15/2022 02:45,1.07,0.000294153
05/15/2022 03:00,0.935,0.00025704
05/15/2022 03:15,1.045,0.00028728
05/15/2022 03:30,1.085,0.000298276
05/15/2022 03:45,1,0.000274909
05/15/2022 04:00,1.105,0.000303775
05/15/2022 04:15,0.985,0.000270786
05/15/2022 04:30,1.065,0.000292778
05/15/2022 04:45,1.035,0.000284531
05/15/2022 05:00,1.05,0.000288655
05/15/2022 05:15,1.165,0.000320269
05/15/2022 05:30,1.25,0.000343636
05/15/2022 05:45,1.04,0.000285906
05/15/2022 06:00,1.03,0.000283156
05/15/2022 06:15,1.21,0.00033264
05/15/2022 06:30,1.13,0.000310647
05/15/2022 06:45,1.365,0.000375251
05/15/2022 07:00,0.99,0.00027216
05/15/2022 07:15,0.905,0.000248793
05/15/2022 07:30,0.865,0.000237796
05/15/2022 07:45,1.05,0.000288655
05/15/2022 08:00,1.25,0.000343636
05/15/2022 08:15,1.255,0.000345011
05/15/2022 08:30,0.78,0.000214429
05/15/2022 08:45,0.81,0.000222676
05/15/2022 09:00,1.02,0.000280407
05/15/2022 09:15,1.085,0.000298276
05/15/2022 09:30,1.3,0.000357382
05/15/2022 09:45,1.57,0.000431607
05/15/2022 10:00,1.725,0.000474218
05/15/2022 10:15,1.355,0.000372502
05/15/2022 10:30,1.25,0.000343636
05/15/2022 10:45,1.035,0.000284531
05/15/2022 11:00,1.01,0.000277658
05/15/2022 11:15,1.235,0.000339513
05/15/2022 11:30,1.12,0.000307898
05/15/2022 11:45,1.375,0.000378
05/15/2022 12:00,1.55,0.000426109
05/15/2022 12:15,1.4,0.000384873
05/15/2022 12:30,1.32,0.00036288
05/15/2022 12:45,1.02,0.000280407
05/15/2022 13:00,1.38,0.000379375
05/15/2022 13:15,1.57,0.000431607
05/15/2022 13:30,1.775,0.000487964
05/15/2022 13:45,1.43,0.00039312
05/15/2022 14:00,1.04,0.000285906
05/15/2022 14:15,1.11,0.000305149
05/15/2022 14:30,1.14,0.000313396
05/15/2022 14:45,1.965,0.000540197
05/15/2022 15:00,1.385,0.000380749
05/15/2022 15:15,1.35,0.000371127
05/15/2022 15:30,5.595,0.001538117
05/15/2022 15:45,3.2,0.000879709
05/15/2022 16:00,0.905,0.000248793
05/15/2022 16:15,0.95,0.000261164
05/15/2022 16:30,1.085,0.000298276
05/15/2022 16:45,1.315,0.000361506
05/15/2022 17:00,1.185,0.000325767
05/15/2022 17:15,1.695,0.000465971
05/15/2022 17:30,1.1,0.0003024
05/15/2022 17:45,2.775,0.000762873
05/15/2022 18:00,1.065,0.000292778
05/15/2022 18:15,0.935,0.00025704
05/15/2022 18:30,0.855,0.000235047
05/15/2022 18:45,0.855,0.000235047
05/15/2022 19:00,1.02,0.000280407
05/15/2022 19:15,1.15,0.000316146
05/15/2022 19:30,1.35,0.000371127
05/15/2022 19:45,0.945,0.000259789
05/15/2022 20:00,0.895,0.000246044
05/15/2022 20:15,0.895,0.000246044
05/15/2022 20:30,0.965,0.000265287
05/15/2022 20:45,1.14,0.000313396
05/15/2022 21:00,0.955,0.000262538
05/15/2022 21:15,1.065,0.000292778
05/15/2022 21:30,0.94,0.000258415
05/15/2022 21:45,0.855,0.000235047
05/15/2022 22:00,1.215,0.000334015
05/15/2022 22:15,0.91,0.000250167
05/15/2022 22:30,0.97,0.000266662
05/15/2022 22:45,1.5,0.000412364
05/15/2022 23:00,1.01,0.000277658
05/15/2022 23:15,1.035,0.000284531
05/15/2022 23:30,1.02,0.000280407
05/15/2022 23:45,1.09,0.000299651
05/16/2022 00:00,1.03,0.000283156
05/16/2022 00:15,1.28,0.000351884
05/16/2022 00:30,1.045,0.00028728
05/16/2022 00:45,1.24,0.000340887
05/16/2022 01:00,1.115,0.000306524
